experiment,seed,checkpoint,track,source,si_sdr,sdr,sir,sar,isr,params,inference_time_ms
dsc24,42,checkpoints/dsc24/best.pt,Punkdisco - Oral Hygiene,vocals,-32.962345123291016,-7.3399648862927,nan,-22.266855676355476,-0.872326629847934,11791561,28232.634578016587
dsc24,42,checkpoints/dsc24/best.pt,Punkdisco - Oral Hygiene,drums,-12.357659339904785,0.1517217325477334,nan,-5.34963074590542,0.19987048392707607,11791561,28232.634578016587
dsc24,42,checkpoints/dsc24/best.pt,Punkdisco - Oral Hygiene,bass,-3.9357800483703613,-5.424461749735436,nan,-3.8791537940591065,11.557820039493354,11791561,28232.634578016587
dsc24,42,checkpoints/dsc24/best.pt,Punkdisco - Oral Hygiene,other,-7.974966049194336,-15.037661449931239,nan,-6.94741895032367,-3.3637638773266296,11791561,28232.634578016587
dsc24,42,checkpoints/dsc24/best.pt,Raft Monk - Tiring,vocals,-19.20252227783203,-9.559382753147803,nan,-14.58349721867374,-3.1271647803725946,11791561,26992.927551968023
dsc24,42,checkpoints/dsc24/best.pt,Raft Monk - Tiring,drums,-17.101314544677734,-0.02994525243519481,nan,-14.878759754016574,0.2635489245112731,11791561,26992.927551968023
dsc24,42,checkpoints/dsc24/best.pt,Raft Monk - Tiring,bass,-8.108068466186523,-4.153908335598696,nan,-0.41341577204566893,-12.004320534641755,11791561,26992.927551968023
dsc24,42,checkpoints/dsc24/best.pt,Raft Monk - Tiring,other,-2.925318717956543,-7.059790959413027,nan,-1.1082600806496008,-0.8594999756267762,11791561,26992.927551968023
dsc24,42,checkpoints/dsc24/best.pt,Sambasevam Shanmugam - Kaathaadi,vocals,-22.874364852905273,-3.875777069038154,nan,-15.682249157496253,-0.6065299255450936,11791561,40779.4167289976
dsc24,42,checkpoints/dsc24/best.pt,Sambasevam Shanmugam - Kaathaadi,drums,-17.615467071533203,-0.03838831680437085,nan,-12.617123336858745,0.44754743418970155,11791561,40779.4167289976
dsc24,42,checkpoints/dsc24/best.pt,Sambasevam Shanmugam - Kaathaadi,bass,-5.571732044219971,0.14051018385932848,nan,-3.2374508422248094,4.666745909309623,11791561,40779.4167289976
dsc24,42,checkpoints/dsc24/best.pt,Sambasevam Shanmugam - Kaathaadi,other,-5.085247993469238,-6.81045415615805,nan,1.5001942279695013,-2.4241014482079373,11791561,40779.4167289976
dsc24,42,checkpoints/dsc24/best.pt,Secretariat - Borderline,vocals,-20.294382095336914,-6.500349503043469,nan,-15.217793918913674,-2.4789352101166235,11791561,36789.465990965255
dsc24,42,checkpoints/dsc24/best.pt,Secretariat - Borderline,drums,-17.52606964111328,-0.17560428769759484,nan,-12.794639405763087,0.49635985762843576,11791561,36789.465990965255
dsc24,42,checkpoints/dsc24/best.pt,Secretariat - Borderline,bass,-14.657526016235352,-4.180424250646906,nan,-13.803102768148051,2.475424607289271,11791561,36789.465990965255
