experiment,seed,checkpoint,track,source,si_sdr,sdr,sir,sar,isr,params,inference_time_ms
baseline,42,checkpoints/baseline/best.pt,Raft Monk - Tiring,bass,1.2223424911499023,-5.316781355897299,nan,-0.02955676722651438,-21.313641822340614,24300721,29288.638266036287
baseline,42,checkpoints/baseline/best.pt,Raft Monk - Tiring,other,-5.113365173339844,0.7582198660311059,nan,-2.7208624230864134,1.1568367159794375,24300721,29288.638266036287
baseline,42,checkpoints/baseline/best.pt,Sambasevam Shanmugam - Kaathaadi,vocals,0.29247719049453735,-6.274866126960661,nan,1.4573859462754473,-0.7008755625187829,24300721,44549.976406036876
baseline,42,checkpoints/baseline/best.pt,Sambasevam Shanmugam - Kaathaadi,drums,-3.1470415592193604,-4.507663616937663,nan,-2.7490263612419246,6.692528315094119,24300721,44549.976406036876
baseline,42,checkpoints/baseline/best.pt,Sambasevam Shanmugam - Kaathaadi,bass,4.179028034210205,-1.5263173114224513,nan,3.5284640054513208,4.350215216471625,24300721,44549.976406036876
baseline,42,checkpoints/baseline/best.pt,Sambasevam Shanmugam - Kaathaadi,other,-8.989812850952148,0.7780159067638114,nan,-0.5487289703165263,1.4330424800225376,24300721,44549.976406036876
baseline,42,checkpoints/baseline/best.pt,Secretariat - Borderline,vocals,-4.964245796203613,-11.313449046441546,nan,-4.380766642226304,-0.4564249828784943,24300721,39147.05775002949
baseline,42,checkpoints/baseline/best.pt,Secretariat - Borderline,drums,-0.9881046414375305,-2.389579811054218,nan,-1.102907003895993,7.037532567945642,24300721,39147.05775002949
baseline,42,checkpoints/baseline/best.pt,Secretariat - Borderline,bass,-2.0552103519439697,-6.810544745026332,nan,-1.812389400054435,1.5947266498676773,24300721,39147.05775002949
baseline,42,checkpoints/baseline/best.pt,Secretariat - Borderline,other,-3.351438522338867,0.9627532040075595,nan,1.0767645816086853,1.4409342223338633,24300721,39147.05775002949
baseline,42,checkpoints/baseline/best.pt,Secretariat - Over The Top,vocals,-5.035855770111084,-9.674806999549837,nan,-3.1481296625023236,-0.4684913707176466,24300721,34750.718988943845
baseline,42,checkpoints/baseline/best.pt,Secretariat - Over The Top,drums,0.19686923921108246,-0.7778169295684856,nan,0.013782012090054956,11.106630754453313,24300721,34750.718988943845
baseline,42,checkpoints/baseline/best.pt,Secretariat - Over The Top,bass,4.936253547668457,-3.273561817725701,nan,3.7548002195686787,1.1001528234905664,24300721,34750.718988943845
baseline,42,checkpoints/baseline/best.pt,Secretariat - Over The Top,other,-4.404285907745361,0.9274946614343069,nan,-4.8688627049869435,1.6105413331361986,24300721,34750.718988943845
baseline,42,checkpoints/baseline/best.pt,Side Effects Project - Sing With Me,vocals,-0.4203393757343292,-3.498047326205607,nan,-0.19367408039685513,6.108291418676023,24300721,33171.17763601709
baseline,42,checkpoints/baseline/best.pt,Side Effects Project - Sing With Me,drums,7.178108215332031,-1.8021274967026364,nan,8.2689280551873,0.04277566958781489,24300721,33171.17763601709
